order_id,customer_name,order_date,category,sub_category,price,region,city,qty
OD9361,Anu,2015-09-23,Food Grains,Organic Staples,451.36,East,Ooty,98
OD9362,Hafiz,2017-07-18,Bakery,Biscuits,359.49,East,Ooty,410
OD9363,Amy,2015-12-22,Bakery,Cakes,1996.4,East,Tenkasi,917
OD9364,Ravi,2017-03-06,Food Grains,Atta & Flour,1217.25,East,Madurai,993
OD9365,Hafiz,2018-03-11,Food Grains,Organic Staples,685.4100000000001,East,Ramanadhapuram,839
OD9366,Surya,2018-12-26,Food Grains,Organic Staples,1057.9299999999998,East,Ramanadhapuram,204
OD9367,Amy,2016-08-21,Snacks,Cookies,598.5,East,Kanyakumari,772
OD9368,Veena,2015-11-24,"Eggs, Meat & Fish",Fish,1001.6,East,Chennai,441
OD9369,Sabeela,2018-07-21,Food Grains,Atta & Flour,371.52,East,Virudhunagar,773
OD9370,Veronica,2017-09-11,"Eggs, Meat & Fish",Chicken,1088.76,East,Cumbum,114
OD9371,Verma,2018-06-22,Bakery,Breads & Buns,722.4,East,Ooty,629
OD9372,Amrish,2018-10-21,Bakery,Biscuits,1018.04,East,Dindigul,514
OD9373,Ram,2016-06-07,Beverages,Health Drinks,1291.2,East,Ramanadhapuram,926
OD9374,Hafiz,2016-07-25,Fruits & Veggies,Fresh Fruits,584.3199999999999,East,Karur,154
OD9375,Shah,2016-04-05,Beverages,Health Drinks,302.76,East,Karur,902
OD9376,Willams,2017-07-07,Bakery,Breads & Buns,1758.24,East,Cumbum,812
OD9377,Jonas,2017-07-07,Fruits & Veggies,Fresh Fruits,1298.64,East,Theni,625
OD9378,Sudha,2018-06-22,"Eggs, Meat & Fish",Mutton,501.96,East,Ramanadhapuram,419
OD9379,Peer,2017-04-08,Fruits & Veggies,Fresh Vegetables,844.8,East,Vellore,260
OD9380,Vinne,2017-12-08,Bakery,Breads & Buns,1225.8,East,Cumbum,534
OD9381,Arvind,2017-11-10,Oil & Masala,Masalas,1802.85,East,Pudukottai,58
OD9382,Arvind,2015-04-23,Oil & Masala,Spices,562.9,East,Tirunelveli,538
OD9383,Mathew,2017-01-31,Food Grains,Rice,955.36,South,Cumbum,426
OD9384,Sharon,2018-11-24,"Eggs, Meat & Fish",Eggs,1635.4,South,Ramanadhapuram,822
OD9385,Ridhesh,2017-08-04,Fruits & Veggies,Organic Vegetables,1359.95,South,Ooty,863
OD9386,Ridhesh,2017-05-23,Food Grains,Dals & Pulses,1302.45,South,Bodi,618
OD9387,Akash,2015-01-06,Snacks,Noodles,1300.65,South,Chennai,537
OD9388,Amrish,2018-03-30,Fruits & Veggies,Organic Vegetables,628.12,South,Pudukottai,960
OD9389,Mathew,2018-09-24,Beverages,Soft Drinks,1205.8200000000002,South,Namakkal,253
OD9390,Sabeela,2017-03-13,Oil & Masala,Edible Oil & Ghee,1071.68,South,Trichy,910
OD9391,Verma,2018-06-11,Beverages,Health Drinks,1296.46,South,Madurai,2
OD9392,Jonas,2018-11-04,Oil & Masala,Masalas,1334.9,South,Cumbum,26
OD9393,Sudha,2015-01-06,Oil & Masala,Masalas,968.31,South,Tenkasi,762
OD9394,Hussain,2018-05-25,"Eggs, Meat & Fish",Chicken,954.18,South,Dharmapuri,454
OD9395,Ramesh,2016-06-28,Beverages,Soft Drinks,1229.6,South,Cumbum,99
OD9396,Hussain,2015-01-06,Fruits & Veggies,Organic Vegetables,1848.84,South,Chennai,467
OD9397,Hussain,2018-05-27,Food Grains,Rice,1288.96,South,Ramanadhapuram,903
OD9398,Sundar,2017-12-20,Food Grains,Dals & Pulses,2026.92,South,Dharmapuri,259
OD9399,Vidya,2015-09-10,Snacks,Chocolates,615.12,South,Dindigul,428
OD9400,Akash,2018-03-26,"Eggs, Meat & Fish",Eggs,1382.4,South,Virudhunagar,474
OD9401,Surya,2017-08-04,Fruits & Veggies,Fresh Fruits,890.96,South,Coimbatore,305
OD9402,Vince,2017-05-25,"Eggs, Meat & Fish",Mutton,964.18,South,Theni,641
OD9403,Mathew,2017-03-15,Oil & Masala,Edible Oil & Ghee,473.28,South,Nagercoil,198
OD9404,Haseena,2015-01-26,Snacks,Chocolates,2309.45,South,Namakkal,341
OD9405,Ravi,2017-08-04,Fruits & Veggies,Organic Fruits,2000.04,South,Tirunelveli,338
OD9406,Ravi,2018-09-24,Fruits & Veggies,Fresh Fruits,1339.88,South,Cumbum,586
OD9407,Ravi,2017-05-15,Beverages,Health Drinks,379.6,South,Perambalur,479
OD9408,Verma,2018-06-12,Beverages,Health Drinks,722.3,South,Virudhunagar,415
OD9409,Sabeela,2018-08-17,Oil & Masala,Masalas,573.6,South,Karur,770
OD9410,Vidya,2016-06-09,Oil & Masala,Edible Oil & Ghee,1365.84,South,Trichy,516
OD9411,Haseena,2017-11-01,Fruits & Veggies,Organic Fruits,1111.61,South,Karur,43
OD9412,Akash,2017-08-08,Fruits & Veggies,Organic Fruits,1763.28,South,Ramanadhapuram,764
OD9413,Vince,2017-12-15,Bakery,Breads & Buns,1789.23,South,Theni,710
OD9414,Vidya,2015-01-26,Fruits & Veggies,Fresh Fruits,598.5,South,Kanyakumari,854
OD9415,Vidya,2018-09-24,Oil & Masala,Masalas,679.76,South,Pudukottai,317
OD9416,Sabeela,2017-05-15,Snacks,Cookies,1078.8,South,Madurai,349
OD9417,Komal,2017-03-13,Snacks,Chocolates,637.26,South,Pudukottai,586
OD9418,Vince,2015-01-06,Snacks,Noodles,1898.16,South,Karur,356
OD9419,Arvind,2017-04-08,Bakery,Biscuits,1369.9,South,Ramanadhapuram,844
OD9420,Akash,2017-09-14,Oil & Masala,Masalas,728.4,South,Namakkal,701
OD9421,Esther,2017-03-11,"Eggs, Meat & Fish",Fish,890.89,South,Theni,189
OD9422,Harish,2018-09-19,Snacks,Chocolates,867.68,South,Tirunelveli,448
OD9423,Hafiz,2016-06-28,Beverages,Health Drinks,820.69,South,Chennai,88
OD9424,Jonas,2018-09-24,Snacks,Cookies,1853.64,South,Nagercoil,923
OD9425,Suresh,2016-07-24,"Eggs, Meat & Fish",Eggs,673.38,South,Tenkasi,462
OD9426,Akash,2017-04-08,Fruits & Veggies,Organic Fruits,494.13,South,Trichy,123
OD9427,Sudha,2018-01-06,"Eggs, Meat & Fish",Mutton,1537.36,South,Theni,62
OD9428,Kumar,2018-09-11,"Eggs, Meat & Fish",Mutton,622.3,South,Namakkal,238
OD9429,Suresh,2017-05-15,Bakery,Biscuits,449.78,South,Madurai,94
OD9430,Esther,2017-01-31,Oil & Masala,Edible Oil & Ghee,715.86,South,Kanyakumari,732
OD9431,Anu,2015-01-26,Food Grains,Organic Staples,1294.15,South,Theni,855
OD9432,Esther,2016-07-24,Snacks,Cookies,1399.83,South,Dindigul,800
OD9433,Jonas,2017-05-25,"Eggs, Meat & Fish",Chicken,2066.58,South,Trichy,539
OD9434,Hafiz,2018-11-24,Food Grains,Dals & Pulses,1460.3,South,Cumbum,823
OD9435,Peer,2017-03-15,Oil & Masala,Masalas,1277.94,South,Vellore,903
OD9436,Krithika,2015-08-12,Snacks,Chocolates,1182.15,South,Dindigul,279
OD9437,Vinne,2018-04-23,Beverages,Health Drinks,1254.42,South,Perambalur,955
OD9438,Harish,2017-11-25,Snacks,Noodles,1723.53,South,Madurai,519
OD9439,Vince,2016-09-22,Fruits & Veggies,Organic Vegetables,762.6800000000001,South,Dindigul,437
OD9440,Vidya,2018-12-28,"Eggs, Meat & Fish",Eggs,1765.28,South,Vellore,137
OD9441,Anu,2017-11-24,"Eggs, Meat & Fish",Chicken,1867.32,South,Theni,71
OD9442,Sundar,2018-04-07,Bakery,Biscuits,1482.96,South,Bodi,932
OD9443,Alan,2016-09-22,Oil & Masala,Edible Oil & Ghee,695.52,South,Theni,945
OD9444,Amy,2018-04-30,"Eggs, Meat & Fish",Eggs,2177.64,South,Kanyakumari,753
OD9445,Krithika,2016-12-20,"Eggs, Meat & Fish",Fish,792.88,South,Ramanadhapuram,85
OD9446,Sabeela,2018-03-17,Snacks,Noodles,1475.1,South,Ooty,21
OD9447,Roshan,2015-10-24,Fruits & Veggies,Organic Fruits,1136.45,South,Vellore,948
OD9448,Harish,2015-10-27,Food Grains,Organic Staples,1678.08,South,Virudhunagar,955
OD9449,Arutra,2018-09-05,Bakery,Biscuits,542.8199999999999,South,Chennai,725
OD9450,Ram,2015-10-03,"Eggs, Meat & Fish",Chicken,524.51,South,Namakkal,733
OD9451,Akash,2015-08-12,Beverages,Health Drinks,937.44,South,Viluppuram,485
OD9452,Arutra,2017-08-21,"Eggs, Meat & Fish",Mutton,639.9300000000001,South,Nagercoil,527
OD9453,Esther,2017-11-11,Bakery,Cakes,571.02,South,Dharmapuri,147
OD9454,Veena,2018-04-30,Food Grains,Dals & Pulses,546.22,South,Bodi,344
OD9455,Veronica,2015-03-18,Fruits & Veggies,Fresh Vegetables,1871.5,South,Dindigul,760
OD9456,Sheeba,2015-10-03,"Eggs, Meat & Fish",Chicken,1102.4,South,Tenkasi,432
OD9457,Haseena,2015-03-18,Fruits & Veggies,Organic Vegetables,506.76,South,Chennai,573
OD9458,Mathew,2018-10-07,Oil & Masala,Masalas,890.45,South,Vellore,728
OD9459,Haseena,2018-04-30,Fruits & Veggies,Fresh Vegetables,522.0,South,Bodi,863
OD9460,Suresh,2015-10-27,Food Grains,Organic Staples,1184.9,South,Ooty,766
OD9461,Mathew,2017-02-21,Bakery,Breads & Buns,2271.99,South,Coimbatore,178
OD9462,Harish,2018-10-21,Beverages,Soft Drinks,536.4,South,Viluppuram,534
OD9463,Malik,2017-08-21,Bakery,Cakes,1111.8,South,Ramanadhapuram,435
OD9464,Arvind,2016-09-22,Bakery,Biscuits,797.05,South,Viluppuram,168
OD9465,Shree,2017-11-24,Snacks,Noodles,458.01,South,Kanyakumari,555
OD9466,Jonas,2015-03-18,"Eggs, Meat & Fish",Eggs,744.6,South,Coimbatore,349
OD9467,Akash,2017-05-05,Beverages,Health Drinks,1271.7,South,Dindigul,362
OD9468,Hussain,2018-10-07,Beverages,Health Drinks,2283.26,South,Ramanadhapuram,480
OD9469,Peer,2016-09-22,Fruits & Veggies,Organic Fruits,591.6800000000001,South,Pudukottai,618
OD9470,Rumaiza,2015-08-12,Bakery,Cakes,1066.53,South,Nagercoil,932
OD9471,Muneer,2016-01-24,Food Grains,Organic Staples,1003.77,South,Perambalur,687
OD9472,Suresh,2015-08-12,Fruits & Veggies,Fresh Vegetables,1115.55,South,Nagercoil,95
OD9473,Ravi,2015-03-14,Bakery,Biscuits,1191.0,South,Dharmapuri,988
OD9474,Verma,2015-08-12,Fruits & Veggies,Fresh Vegetables,1427.15,South,Theni,757
OD9475,Kumar,2018-01-21,Snacks,Chocolates,749.76,South,Pudukottai,305
OD9476,Haseena,2017-11-11,Bakery,Cakes,1567.35,South,Pudukottai,312
OD9477,Akash,2017-02-21,Bakery,Biscuits,1375.14,South,Ramanadhapuram,875
OD9478,Yusuf,2015-12-21,Food Grains,Rice,388.08,South,Dindigul,188
OD9479,Anu,2016-09-22,Snacks,Chocolates,1188.75,South,Namakkal,109
OD9480,Rumaiza,2018-09-24,Fruits & Veggies,Fresh Fruits,1398.1,South,Bodi,50
OD9481,Sudeep,2018-04-30,"Eggs, Meat & Fish",Fish,589.0,South,Theni,349
OD9482,Suresh,2017-02-21,Beverages,Soft Drinks,1380.0,South,Madurai,392
OD9483,Veronica,2017-08-09,Beverages,Soft Drinks,447.3,South,Pudukottai,612
OD9484,Yadav,2018-10-19,Beverages,Soft Drinks,1379.52,South,Trichy,525
OD9485,Harish,2018-12-02,Bakery,Breads & Buns,343.04,South,Ramanadhapuram,175
OD9486,Alan,2016-10-02,Food Grains,Organic Staples,976.05,South,Tirunelveli,361
OD9487,Adavan,2017-08-09,Food Grains,Rice,894.52,South,Ooty,308
OD9488,Sheeba,2018-10-07,Oil & Masala,Masalas,1263.12,South,Nagercoil,938
OD9489,Sudeep,2018-01-21,Fruits & Veggies,Fresh Vegetables,953.12,South,Tirunelveli,159
OD9490,Suresh,2017-10-21,Snacks,Noodles,989.45,South,Virudhunagar,289
OD9491,Yusuf,2017-11-18,Oil & Masala,Masalas,735.0,West,Vellore,577
OD9492,Sundar,2015-12-27,Fruits & Veggies,Fresh Vegetables,861.8199999999999,West,Karur,268
OD9493,Shree,2018-11-21,Oil & Masala,Masalas,1121.15,West,Cumbum,822
OD9494,Arvind,2017-01-07,Fruits & Veggies,Organic Fruits,1258.47,West,Vellore,28
OD9495,Mathew,2017-03-04,Food Grains,Organic Staples,1891.28,West,Coimbatore,751
OD9496,Ravi,2018-05-22,Food Grains,Dals & Pulses,440.19,West,Coimbatore,657
OD9497,Surya,2018-09-01,Oil & Masala,Masalas,1810.4,West,Ooty,828
OD9498,Harish,2018-04-24,"Eggs, Meat & Fish",Eggs,877.8,West,Viluppuram,235
OD9499,James,2015-10-01,Oil & Masala,Masalas,582.54,West,Ooty,376
OD9500,Krithika,2015-07-09,Snacks,Cookies,1525.23,West,Vellore,677
OD9501,Sabeela,2017-06-07,Fruits & Veggies,Fresh Vegetables,1478.2,West,Coimbatore,947
OD9502,Anu,2017-05-05,Oil & Masala,Spices,782.0,West,Namakkal,617
OD9503,Aditi,2015-12-24,Bakery,Breads & Buns,1440.21,West,Bodi,939
OD9504,Shah,2015-09-08,Oil & Masala,Edible Oil & Ghee,953.86,West,Karur,684
OD9505,Malik,2015-12-24,Bakery,Cakes,1165.65,West,Viluppuram,41
OD9506,Kumar,2016-12-10,Bakery,Cakes,803.6,West,Kanyakumari,889
OD9507,Sharon,2018-11-21,"Eggs, Meat & Fish",Mutton,1795.84,West,Karur,600
OD9508,Willams,2018-12-18,Beverages,Health Drinks,372.62,West,Dindigul,683
OD9509,Yadav,2015-07-09,Food Grains,Organic Staples,1800.9,West,Bodi,48
OD9510,Sabeela,2016-11-28,Oil & Masala,Spices,1289.84,West,Theni,652
OD9511,Ridhesh,2018-08-28,Bakery,Breads & Buns,1959.23,West,Madurai,149
OD9512,Malik,2017-11-13,Oil & Masala,Edible Oil & Ghee,815.61,West,Virudhunagar,858
OD9513,Anu,2016-09-26,Fruits & Veggies,Organic Fruits,853.4,West,Theni,4
OD9514,Surya,2018-11-21,"Eggs, Meat & Fish",Eggs,1300.65,West,Salem,518
OD9515,Willams,2016-11-09,Snacks,Chocolates,862.96,West,Krishnagiri,162
OD9516,Haseena,2015-09-08,Beverages,Health Drinks,1900.26,West,Dharmapuri,113
OD9517,Sharon,2017-10-03,Food Grains,Dals & Pulses,1443.6,West,Ooty,482
OD9518,Mathew,2015-05-06,Bakery,Biscuits,619.15,West,Dindigul,101
OD9519,Esther,2015-04-26,Bakery,Biscuits,721.52,West,Tenkasi,176
OD9520,Peer,2016-01-23,Fruits & Veggies,Fresh Vegetables,1197.84,West,Virudhunagar,612
OD9521,Amrish,2018-03-27,Snacks,Noodles,1332.66,West,Vellore,677
OD9522,Ganesh,2018-03-27,"Eggs, Meat & Fish",Eggs,1387.56,West,Bodi,845
OD9523,Veronica,2017-09-16,Oil & Masala,Spices,716.04,West,Salem,813
OD9524,Amrish,2017-10-03,Food Grains,Rice,1435.2,West,Trichy,694
OD9525,Hussain,2017-10-03,Oil & Masala,Edible Oil & Ghee,1141.76,West,Dindigul,274
OD9526,Shree,2017-12-06,Beverages,Soft Drinks,1331.97,West,Krishnagiri,108
OD9527,Veena,2016-06-01,Fruits & Veggies,Fresh Fruits,800.65,West,Tirunelveli,649
OD9528,Amy,2016-12-25,Fruits & Veggies,Fresh Fruits,876.76,West,Virudhunagar,736
OD9529,Kumar,2015-02-20,Oil & Masala,Masalas,976.06,West,Bodi,691
OD9530,Yadav,2017-11-07,"Eggs, Meat & Fish",Chicken,821.67,West,Chennai,317
OD9531,Jonas,2015-11-26,Food Grains,Atta & Flour,1043.1,West,Bodi,589
OD9532,Hafiz,2018-10-05,Beverages,Health Drinks,1452.81,West,Coimbatore,627
OD9533,Krithika,2015-11-21,Bakery,Cakes,1159.2,West,Chennai,459
OD9534,Ganesh,2018-10-06,Bakery,Biscuits,1632.96,West,Dindigul,780
OD9535,Ridhesh,2017-10-15,Beverages,Soft Drinks,1432.08,West,Cumbum,209
OD9536,Sharon,2016-09-18,Beverages,Health Drinks,821.28,West,Tenkasi,628
OD9537,Ridhesh,2018-07-08,Snacks,Cookies,1103.9,West,Dindigul,60
OD9538,Hussain,2018-11-21,Snacks,Chocolates,1939.2,West,Madurai,752
OD9539,Adavan,2018-08-18,Food Grains,Rice,1707.91,West,Krishnagiri,713
OD9540,Sudha,2015-09-26,Bakery,Biscuits,1053.74,West,Tirunelveli,216
OD9541,Shah,2018-06-16,Fruits & Veggies,Organic Fruits,691.6800000000001,West,Dharmapuri,161
OD9542,James,2018-04-16,"Eggs, Meat & Fish",Fish,1446.09,West,Theni,115
OD9543,Jackson,2015-04-25,Fruits & Veggies,Fresh Fruits,2156.48,West,Nagercoil,138
OD9544,Muneer,2018-05-22,Food Grains,Atta & Flour,737.9,West,Tirunelveli,79
OD9545,Peer,2018-01-30,Beverages,Health Drinks,985.6,West,Madurai,612
OD9546,Harish,2018-07-08,Fruits & Veggies,Organic Fruits,994.56,West,Vellore,218
OD9547,Shree,2015-12-27,"Eggs, Meat & Fish",Chicken,424.6,West,Dharmapuri,843
OD9548,Malik,2018-10-02,Beverages,Health Drinks,412.38,West,Krishnagiri,488
OD9549,Vidya,2015-11-01,"Eggs, Meat & Fish",Fish,1021.7,West,Trichy,374
OD9550,Shree,2018-03-27,Food Grains,Atta & Flour,1570.36,West,Cumbum,440
OD9551,Arutra,2016-11-27,Food Grains,Dals & Pulses,504.64,West,Karur,207
OD9552,Vidya,2018-03-13,Beverages,Soft Drinks,479.75,West,Bodi,266
OD9553,Jackson,2016-01-23,Snacks,Cookies,1506.96,West,Chennai,184
OD9554,Malik,2018-06-16,Food Grains,Dals & Pulses,1428.03,West,Kanyakumari,791
OD9555,Surya,2018-04-26,Oil & Masala,Edible Oil & Ghee,1742.6799999999998,West,Vellore,228
OD9556,Malik,2015-12-27,Oil & Masala,Edible Oil & Ghee,1797.44,West,Vellore,288
OD9557,Muneer,2016-09-26,"Eggs, Meat & Fish",Mutton,2077.4,West,Chennai,781
OD9558,Peer,2017-12-17,Snacks,Cookies,565.15,West,Dharmapuri,455
OD9559,Aditi,2017-11-24,Bakery,Breads & Buns,1197.32,West,Dindigul,78
OD9560,Komal,2015-09-20,Beverages,Soft Drinks,1400.86,West,Theni,276
OD9561,Sabeela,2016-08-25,Food Grains,Dals & Pulses,879.5699999999999,West,Vellore,615
OD9562,Verma,2018-10-06,"Eggs, Meat & Fish",Eggs,1045.38,West,Coimbatore,896
OD9563,Shree,2018-11-16,Food Grains,Dals & Pulses,597.1,West,Dindigul,354
OD9564,Arutra,2016-08-01,Beverages,Soft Drinks,1000.04,West,Pudukottai,518
OD9565,Mathew,2018-07-08,Bakery,Biscuits,460.36,West,Virudhunagar,980
OD9566,Akash,2018-03-06,"Eggs, Meat & Fish",Chicken,983.55,West,Ramanadhapuram,467
OD9567,Roshan,2017-09-17,Oil & Masala,Masalas,1452.16,West,Cumbum,964
OD9568,Verma,2015-02-04,Oil & Masala,Spices,847.06,West,Pudukottai,294
OD9569,Surya,2018-04-08,Food Grains,Organic Staples,887.55,West,Coimbatore,99
OD9570,Ram,2018-04-30,Oil & Masala,Masalas,1553.82,West,Dindigul,167
OD9571,Akash,2018-06-16,Oil & Masala,Edible Oil & Ghee,1305.1,West,Ramanadhapuram,391
OD9572,Verma,2015-07-09,Fruits & Veggies,Fresh Fruits,1899.92,West,Cumbum,673
OD9573,Muneer,2018-03-21,Beverages,Soft Drinks,2123.94,West,Perambalur,946
OD9574,Akash,2016-10-19,Oil & Masala,Spices,1122.99,West,Salem,440
OD9575,Ridhesh,2015-09-08,Fruits & Veggies,Organic Vegetables,1021.93,West,Viluppuram,28
OD9576,Hussain,2018-01-15,Bakery,Biscuits,492.48,West,Salem,98
OD9577,Kumar,2015-04-26,"Eggs, Meat & Fish",Eggs,1062.6,West,Salem,556
OD9578,Veronica,2016-09-19,"Eggs, Meat & Fish",Chicken,2093.4,West,Tenkasi,192
OD9579,Arvind,2016-12-01,"Eggs, Meat & Fish",Chicken,939.96,West,Coimbatore,466
OD9580,Anu,2018-12-14,"Eggs, Meat & Fish",Fish,595.3199999999999,West,Ooty,296
OD9581,Malik,2015-02-02,Oil & Masala,Spices,623.76,West,Kanyakumari,705
OD9582,Aditi,2017-10-23,Beverages,Health Drinks,1762.67,West,Namakkal,83
OD9583,Ramesh,2017-06-06,Bakery,Breads & Buns,813.46,West,Trichy,857
OD9584,Vince,2017-01-31,"Eggs, Meat & Fish",Mutton,744.8,West,Kanyakumari,152
OD9585,Adavan,2015-11-01,"Eggs, Meat & Fish",Mutton,1660.9299999999998,West,Trichy,198
OD9586,Jonas,2018-02-06,Snacks,Noodles,823.35,West,Salem,352
OD9587,Amrish,2018-04-08,Beverages,Health Drinks,782.8,West,Bodi,48
OD9588,Muneer,2015-07-09,Bakery,Biscuits,1558.48,West,Tirunelveli,315
OD9589,Ganesh,2016-12-06,Snacks,Noodles,1143.36,West,Perambalur,677
OD9590,Alan,2017-09-26,Snacks,Cookies,1193.28,West,Viluppuram,722
OD9591,Verma,2018-06-06,Snacks,Noodles,1839.2,West,Coimbatore,953
OD9592,Surya,2017-07-22,Bakery,Biscuits,2129.4,West,Dharmapuri,921
OD9593,Jackson,2017-07-15,Snacks,Noodles,1248.45,West,Viluppuram,265
OD9594,Malik,2017-08-08,"Eggs, Meat & Fish",Chicken,610.05,West,Krishnagiri,536
OD9595,Yusuf,2016-01-05,Bakery,Breads & Buns,481.8,West,Ooty,559
OD9596,Arutra,2017-09-26,"Eggs, Meat & Fish",Fish,600.0,West,Cumbum,193
OD9597,Hussain,2015-05-06,Oil & Masala,Spices,933.3,West,Bodi,798
OD9598,Roshan,2015-07-22,"Eggs, Meat & Fish",Eggs,933.52,West,Namakkal,734
OD9599,Sabeela,2018-03-06,Oil & Masala,Masalas,735.8,West,Salem,122
OD9600,Mathew,2016-11-20,Oil & Masala,Masalas,577.8,West,Cumbum,962
OD9601,James,2015-04-04,"Eggs, Meat & Fish",Eggs,558.8,West,Theni,718
OD9602,Arutra,2017-11-04,Bakery,Breads & Buns,1295.28,West,Vellore,426
OD9603,Arutra,2017-05-30,Food Grains,Organic Staples,1144.64,West,Bodi,585
OD9604,Yusuf,2018-12-07,"Eggs, Meat & Fish",Fish,1894.62,West,Tenkasi,759
OD9605,Sudha,2016-11-20,Snacks,Chocolates,926.8,West,Perambalur,840
OD9606,Krithika,2017-12-06,Beverages,Health Drinks,816.22,West,Tenkasi,501
OD9607,Amy,2018-01-30,Snacks,Noodles,381.0,West,Madurai,379
OD9608,Alan,2017-12-06,Bakery,Biscuits,1129.59,West,Dindigul,158
OD9609,Yusuf,2018-03-21,Oil & Masala,Spices,565.76,West,Madurai,892
OD9610,Rumaiza,2017-06-06,Bakery,Biscuits,2021.3,West,Karur,350
OD9611,Hussain,2017-12-27,Snacks,Chocolates,540.64,West,Trichy,12
OD9612,Aditi,2018-03-06,Food Grains,Dals & Pulses,519.35,West,Coimbatore,355
OD9613,Esther,2015-03-18,Snacks,Chocolates,1416.42,West,Theni,875
OD9614,Vidya,2018-10-02,Food Grains,Organic Staples,426.79,West,Tenkasi,522
OD9615,Arutra,2015-12-07,"Eggs, Meat & Fish",Eggs,514.65,West,Pudukottai,24
OD9616,Veronica,2015-05-21,Bakery,Biscuits,1095.0,West,Trichy,472
OD9617,Willams,2015-08-09,"Eggs, Meat & Fish",Mutton,2109.75,West,Ooty,24
OD9618,Komal,2018-05-13,Oil & Masala,Masalas,2021.6,West,Karur,602
OD9619,Sudeep,2018-04-26,Beverages,Health Drinks,1038.22,West,Virudhunagar,295
OD9620,Adavan,2017-10-15,Snacks,Cookies,1502.8200000000002,West,Vellore,292
OD9621,Vidya,2017-10-15,Food Grains,Dals & Pulses,1857.6,West,Salem,616
OD9622,Malik,2015-07-12,Food Grains,Rice,747.67,West,Ramanadhapuram,926
OD9623,Shah,2018-06-03,Oil & Masala,Spices,1082.28,West,Dindigul,666
OD9624,Yadav,2017-10-09,Food Grains,Rice,1615.38,West,Viluppuram,690
OD9625,Veena,2017-06-07,Snacks,Cookies,1391.94,West,Ooty,294
OD9626,Aditi,2017-11-04,Fruits & Veggies,Fresh Vegetables,1003.2,West,Viluppuram,458
OD9627,Yusuf,2016-08-27,Food Grains,Atta & Flour,876.96,West,Theni,94
OD9628,Rumaiza,2018-10-27,Oil & Masala,Edible Oil & Ghee,1279.8,West,Chennai,979
OD9629,Aditi,2017-12-15,Beverages,Soft Drinks,943.11,West,Viluppuram,814
OD9630,Roshan,2015-09-25,Snacks,Cookies,2226.4,West,Vellore,882
OD9631,Hafiz,2018-06-25,Bakery,Biscuits,353.28,West,Ooty,929
OD9632,Mathew,2017-11-04,Bakery,Biscuits,1381.05,West,Theni,806
OD9633,Ganesh,2016-09-03,Beverages,Health Drinks,583.02,West,Tenkasi,918
OD9634,Ramesh,2015-07-19,Food Grains,Rice,1009.56,West,Chennai,95
OD9635,Ravi,2016-09-06,"Eggs, Meat & Fish",Mutton,1564.13,West,Trichy,202
OD9636,Sundar,2018-02-20,Food Grains,Atta & Flour,1479.28,West,Perambalur,434
OD9637,Suresh,2016-04-27,Snacks,Noodles,434.35,West,Ramanadhapuram,253
OD9638,Sheeba,2018-08-31,Food Grains,Atta & Flour,1345.43,West,Cumbum,477
OD9639,Arutra,2016-08-07,Oil & Masala,Masalas,1606.88,West,Dharmapuri,617
OD9640,Amrish,2015-09-20,Fruits & Veggies,Fresh Fruits,627.2,West,Perambalur,752
OD9641,Ramesh,2015-12-27,Food Grains,Rice,447.93,West,Ramanadhapuram,477
OD9642,Sheeba,2015-02-04,Food Grains,Organic Staples,1141.31,West,Viluppuram,868
OD9643,Haseena,2018-08-31,Bakery,Breads & Buns,993.86,West,Vellore,863
OD9644,Jonas,2018-07-08,Bakery,Cakes,1523.68,West,Virudhunagar,266
OD9645,Arutra,2018-06-25,Beverages,Health Drinks,1208.14,West,Theni,647
OD9646,Ram,2016-06-18,Beverages,Soft Drinks,1990.56,West,Tirunelveli,790
OD9647,Surya,2017-04-24,Snacks,Chocolates,613.37,West,Viluppuram,898
OD9648,Hussain,2017-04-28,Fruits & Veggies,Fresh Vegetables,1075.02,West,Cumbum,139
OD9649,Krithika,2017-12-06,Fruits & Veggies,Fresh Fruits,652.54,West,Ramanadhapuram,971
OD9650,Roshan,2016-12-11,Fruits & Veggies,Fresh Fruits,1381.8,West,Trichy,494
OD9651,Komal,2018-10-05,Bakery,Cakes,1286.35,West,Theni,465
OD9652,Adavan,2017-10-27,Beverages,Soft Drinks,1452.0,West,Nagercoil,817
OD9653,Aditi,2018-04-17,Fruits & Veggies,Fresh Fruits,2027.76,West,Kanyakumari,519
OD9654,Sharon,2016-04-27,"Eggs, Meat & Fish",Eggs,419.98,West,Kanyakumari,748
OD9655,Vince,2018-09-03,Snacks,Chocolates,1469.49,West,Trichy,247
OD9656,Ganesh,2018-04-30,Fruits & Veggies,Organic Vegetables,700.72,West,Nagercoil,190
OD9657,Anu,2017-08-08,Food Grains,Rice,2059.33,West,Pudukottai,219
OD9658,Krithika,2018-10-02,Fruits & Veggies,Fresh Vegetables,431.6,West,Namakkal,327
OD9659,Ganesh,2018-10-05,Food Grains,Dals & Pulses,1145.76,West,Pudukottai,535
OD9660,Vinne,2017-11-05,Beverages,Health Drinks,1487.74,West,Ooty,793
OD9661,Ganesh,2017-10-15,Fruits & Veggies,Fresh Vegetables,833.28,West,Tenkasi,184
OD9662,Willams,2018-08-28,Snacks,Cookies,1096.74,West,Dindigul,908
